BGC ID,Louvain cluster,closest MIBiG BGC,distance to closest MIBiG,Is_0.51_Assigned
EPR_teddybear_k141_207705.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
TR_230731_F_NODE_39242_length_2013_cov_0.826617.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR18_MC180404_S_contig_6444.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_5484.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CR17_PG172224_S_contig_562.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CR17_EP170215_S_contig_11370.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
EPR_teddybear_k141_759920.region001.gbk_region_1,C843209,None,0.51,Yes (No MIBiG connection)
CHL22_LP_220401_F_contig_90669.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR18_CV180410_S_contig_5196.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
FEN_GA_F_NODE_9_length_414016_cov_29.593996.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_CU_220402_F_contig_100927.region001.gbk_region_1,C843209,BGC0000343.gbk_region_1,0.41,No (Directly observed)
TR_230731_S_NODE_19811_length_3931_cov_2.141167.region001.gbk_region_1,C843211,None,0.51,Yes (No MIBiG connection)
HYD22_SC_221020_F_contig_21157.region001.gbk_region_1,C843211,None,0.51,Yes (No MIBiG connection)
NR_230731_S_NODE_13733_length_3162_cov_0.952224.region001.gbk_region_1,C843211,None,0.51,Yes (No MIBiG connection)
CHL22_CN_220327_F_contig_33212.region001.gbk_region_1,C843211,None,0.51,Yes (No MIBiG connection)
EPR_teddybear_k141_438608.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_LC_220316_F_contig_72378.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_PR_220403_F_contig_37264.region001.gbk_region_1,C843209,BGC0000410.gbk_region_1,0.2,No (Directly observed)
KJ_230721_F_NODE_26493_length_4773_cov_0.701894.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
AEO22_HO_220830_F_contig_46780.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR18_RC180404_S_contig_5377.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CR17_PG172224_S_contig_4182.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CR18_LH180406_S_contig_3150.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CHL22_OA_220325_F_contig_70370.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
FEN_PI_F_NODE_650_length_8431_cov_46.918219.region001.gbk_region_1,C843209,None,0.51,Yes (No MIBiG connection)
HYD22_SB_221021_F_contig_1159.region001.gbk_region_1,C843209,None,0.51,Yes (No MIBiG connection)
AEO22_AC_220827_F_contig_1807.region001.gbk_region_1,C843209,None,0.51,Yes (No MIBiG connection)
FEN_PI_S_NODE_302_length_15507_cov_84.187160.region001.gbk_region_1,C843209,None,0.51,Yes (No MIBiG connection)
CHL22_CZ_220329_F_contig_21088.region001.gbk_region_1,C843211,None,0.51,Yes (No MIBiG connection)
CHL22_CH_220319_F_contig_61515.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CHL22_PR_220403_F_contig_27627.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_IS_220328_F_contig_9120.region001.gbk_region_1,C843209,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_167422.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR18_LE180416_S_contig_33554.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545388_k141_1866985.region001.gbk_region_1,C843209,None,0.51,Yes (No MIBiG connection)
CR18_SC180411_S_contig_15727.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_OA_220325_F_contig_24756.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
HYD22_FC_221023_F_contig_2763.region001.gbk_region_1,C843213,None,0.51,Yes (No MIBiG connection)
CR18_YR180404_F_contig_2638.region001.gbk_region_1,C843209,None,0.51,Yes (No MIBiG connection)
EPR_teddybear_k141_397554.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_RS_220319_F_contig_6038.region001.gbk_region_1,C843209,None,0.51,Yes (No MIBiG connection)
CHL22_CU_220402_F_contig_46058.region001.gbk_region_1,C843209,None,0.51,Yes (No MIBiG connection)
CHL22_CN_220327_F_contig_60724.region001.gbk_region_1,C843209,None,0.51,Yes (No MIBiG connection)
FEN_FE_F_NODE_1_length_229390_cov_14.980387.region001.gbk_region_1,C843209,None,0.51,Yes (No MIBiG connection)
CR18_BW180407_F_contig_38.region001.gbk_region_1,C843209,None,0.51,Yes (No MIBiG connection)
CHL22_CC_220324_F_contig_74602.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_CC_220324_F_contig_6773.region001.gbk_region_1,C843209,None,0.51,Yes (No MIBiG connection)
CR18_LP180406_F_contig_15043.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
HYD22_CB_221018_F_contig_54512.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
HYD22_FC_221023_F_contig_73833.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CR17_PF170222_F_contig_864.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CHL22_CU_220402_F_contig_79341.region001.gbk_region_1,C843207,BGC0001416.gbk_region_1,0.48,No (Directly observed)
CHL22_CU_220402_F_contig_86957.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CHL22_CA_220323_F_contig_33965.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
AEO22_HO_220830_F_contig_16772.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_CH_220319_F_contig_69421.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
KJ_230721_F_NODE_56367_length_2789_cov_0.723516.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_LC_220316_F_contig_126049.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_CU_220402_F_contig_110077.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_LC_220316_F_contig_18324.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR17_EP170215_S_contig_11975.region001.gbk_region_1,C843209,None,0.51,Yes (No MIBiG connection)
CHL22_CU_220402_F_contig_80679.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_LP_220401_F_contig_52547.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR18_CL180409_F_contig_29825.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CR18_BW180407_F_contig_1494.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
AEO22_TC_220902_F_contig_55997.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
TR_230731_S_NODE_6535_length_9908_cov_10.275534.region001.gbk_region_1,C843211,None,0.51,Yes (No MIBiG connection)
NR_230731_F_NODE_31700_length_2452_cov_1.263226.region001.gbk_region_1,C843211,None,0.51,Yes (No MIBiG connection)
CHL22_LR_220331_F_contig_18452.region001.gbk_region_1,C843211,None,0.51,Yes (No MIBiG connection)
NR_230731_S_NODE_2435_length_11972_cov_4.639932.region001.gbk_region_1,C843211,None,0.51,Yes (No MIBiG connection)
CHL22_CA_220323_F_contig_146443.region001.gbk_region_1,C843211,None,0.51,Yes (No MIBiG connection)
TR_230731_F_NODE_2509_length_15331_cov_1.983623.region001.gbk_region_1,C843211,None,0.51,Yes (No MIBiG connection)
NR_230731_S_NODE_23293_length_2110_cov_5.541604.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
AEO22_BS_220902_F_contig_4722.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
SJ_230730_S_NODE_177_length_33798_cov_18.999407.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR17_BR170218_2_F_contig_4252.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR18_LP180406_F_contig_3659.region001.gbk_region_1,C843207,BGC0000330.gbk_region_1,0.43,No (Directly observed)
CR17_BR170218_2_S_contig_697.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CR17_BR170218_2_F_contig_315.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CHL22_LN_220321_F_contig_25159.region001.gbk_region_1,C843211,None,0.51,Yes (No MIBiG connection)
CHL22_OA_220325_F_contig_85381.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
AEO22_AC_220827_F_contig_21617.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_39074.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_CU_220402_F_contig_71525.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR18_RC180404_S_contig_20830.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_CA_220323_F_contig_2315.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_LN_220321_F_contig_22494.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
HYD22_SC_221020_F_contig_238.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CR18_MC180404_S_contig_2527.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
HYD22_CB_221018_F_contig_1095.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CHL22_SR_220328_F_contig_2620.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
HYD22_CB_221018_F_contig_19790.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
FEN_LS_S_NODE_18409_length_2813_cov_3.494199.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CHL22_SR_220328_F_contig_6775.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
AEO22_TC_220902_F_contig_335.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CHL22_LN_220321_F_contig_33843.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
AEO22_TC_220902_F_contig_1074.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CR17_QH170213_1_S_contig_24.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CR18_LE180416_F_contig_616.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CHL22_GB_220322_F_contig_1375.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CR18_CW180415_F_contig_785.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_346.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CR18_CL180409_F_contig_2251.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CR18_CV180410_S_contig_462.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_18015.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CHL22_GB_220322_F_contig_3062.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CHL22_CC_220324_F_contig_29285.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CHL22_LC_220316_F_contig_53884.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
HYD22_CB_221018_F_contig_28546.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_IS_220328_F_contig_1726.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_PJ_220330_F_contig_36279.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_CU_220402_F_contig_85419.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_EQ_220330_F_contig_15481.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR18_SC180411_S_contig_22645.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
NR_230731_S_NODE_67_length_165219_cov_9.238116.region003.gbk_region_3,C843207,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545388_k141_829659.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR18_BW180407_F_contig_2.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CR18_HA180403_F_contig_23393.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_LC_220316_F_contig_43560.region001.gbk_region_1,C843209,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_26942.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CR18_GE180403_S_contig_24529.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR17_S14_S_contig_5549.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CR17_PF170222_F_contig_3121.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
HYD22_FC_221023_F_contig_10001.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CR17_CY170214_S_contig_476.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR18_LE180416_S_contig_960.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
HYD22_CB_221018_F_contig_12677.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
ISL21_GN1_210601_F_contig_1237.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_CU_220402_F_contig_54715.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_PR_220403_F_contig_15906.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
EPR_teddybear_k141_168203.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
FEN_VR_S_NODE_98_length_42308_cov_17.560102.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CR18_CW180415_F_contig_660.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR18_LE180416_S_contig_20767.region001.gbk_region_1,C843209,BGC0000316.gbk_region_1,0.5,No (Directly observed)
EPR_teddybear_k141_623900.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_PJ_220330_F_contig_10306.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_77834.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CR18_CI180408_F_contig_98.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CHL22_CU_220402_F_contig_44815.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_RS_220319_F_contig_70638.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_CZ_220329_F_contig_13090.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR17_CY170214_S_contig_23743.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_LC_220316_F_contig_22748.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR18_CL180409_F_contig_22621.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_LC_220316_F_contig_113688.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_PR_220403_F_contig_16634.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR17_CY170214_S_contig_11423.region001.gbk_region_1,C843209,None,0.51,Yes (No MIBiG connection)
CHL22_CH_220319_F_contig_53042.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR18_ER180415_S_contig_6848.region001.gbk_region_1,C843209,None,0.51,Yes (No MIBiG connection)
KJ_230721_F_NODE_20854_length_5680_cov_0.886908.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR17_ET170220_1_S_contig_4804.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_CC_220324_F_contig_8404.region001.gbk_region_1,C843209,None,0.51,Yes (No MIBiG connection)
CR18_CH180410_S_contig_27232.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
AEO22_TC_220902_F_contig_5545.region001.gbk_region_1,C843209,None,0.51,Yes (No MIBiG connection)
CHL22_LC_220316_F_contig_19337.region001.gbk_region_1,C843209,None,0.51,Yes (No MIBiG connection)
CR18_LP180406_F_contig_4370.region001.gbk_region_1,C843209,None,0.51,Yes (No MIBiG connection)
CR18_LH180406_S_contig_272.region001.gbk_region_1,C843209,None,0.51,Yes (No MIBiG connection)
CHL22_CA_220323_F_contig_13737.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR17_EP170215_S_contig_17977.region001.gbk_region_1,C843210,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545382_k141_899627.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR18_ER180415_S_contig_6007.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR18_HA180403_F_contig_9156.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR17_PG172224_S_contig_141.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CR18_GE180403_S_contig_32696.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR18_PX180416_S_contig_29591.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR17_SI170217_S_contig_2783.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR17_PG172224_S_contig_2551.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR18_CW180415_F_contig_3366.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
HYD22_CB_221018_F_contig_36907.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR18_LB180410_F_contig_10146.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR18_GE180403_S_contig_30019.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_CA_220323_F_contig_57788.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR18_LE180416_F_contig_9367.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_LC_220316_F_contig_42409.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CHL22_LC_220316_F_contig_52702.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
EPR_riftia_k141_77737.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_CZ_220329_F_contig_59287.region001.gbk_region_1,C843209,None,0.51,Yes (No MIBiG connection)
CHL22_RS_220319_F_contig_59751.region001.gbk_region_1,C843209,None,0.51,Yes (No MIBiG connection)
CHL22_CU_220402_F_contig_95238.region001.gbk_region_1,C843209,None,0.51,Yes (No MIBiG connection)
TR_230731_F_NODE_15200_length_4257_cov_1.806295.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_LC_220316_F_contig_112449.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR18_BW180407_F_contig_19881.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_PR_220403_F_contig_3185.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_PR_220403_F_contig_23103.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR18_GE180403_S_contig_15573.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR17_ET170220_1_S_contig_7164.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CR17_QN170220_F_contig_12454.region001.gbk_region_1,C843209,None,0.51,Yes (No MIBiG connection)
CR17_ES170215_1_F_contig_3442.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
EPR_teddybear_k141_436682.region001.gbk_region_1,C843209,None,0.51,Yes (No MIBiG connection)
CR18_LH180406_F_contig_9311.region001.gbk_region_1,C843209,None,0.51,Yes (No MIBiG connection)
CHL22_LP_220401_F_contig_10152.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CHL22_CR_220324_F_contig_46759.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR17_ET170220_1_S_contig_553.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CR19_ET_190718_S_contig_74.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
KJ_230721_F_NODE_22667_length_5348_cov_1.463513.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR18_SC180411_S_contig_11005.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
