BGC ID,Louvain cluster,closest MIBiG BGC,distance to closest MIBiG,Is_0.51_Assigned
CR19_SL_190717_S_contig_20.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_LC_220316_F_contig_80824.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_CC_220324_F_contig_66000.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR18_YR180404_F_contig_10191.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_OA_220325_F_contig_38749.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_LC_220316_F_contig_88197.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
EPR_riftia_k141_150170.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_LC_220316_F_contig_20612.region001.gbk_region_1,C9502761,None,0.51,Yes (No MIBiG connection)
CR19_HC_220127_F_contig_580.region001.gbk_region_1,C9502761,None,0.51,Yes (No MIBiG connection)
CHL22_LC_220316_F_contig_130769.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_CA_220323_F_contig_119820.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CR19_SL_190717_S_contig_2793.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_OA_220325_F_contig_36737.region001.gbk_region_1,C9502753,None,0.51,Yes (No MIBiG connection)
CHL22_CZ_220329_F_contig_62640.region001.gbk_region_1,C9502752,None,0.51,Yes (No MIBiG connection)
AEO22_AC_220827_F_contig_62.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_CH_220319_F_contig_14173.region002.gbk_region_2,C9502750,None,0.51,Yes (No MIBiG connection)
CR18_HA180403_F_contig_216.region002.gbk_region_2,C9502749,None,0.51,Yes (No MIBiG connection)
HYD22_CB_221018_F_contig_1.region002.gbk_region_2,C9502749,None,0.51,Yes (No MIBiG connection)
HYD22_FR_221020_F_contig_26019.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
HYD22_SC_221020_F_contig_1155.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_CC_220324_F_contig_83542.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CR17_EP170215_S_contig_258.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR17_RS170216_F_contig_777.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_LC_220316_F_contig_80533.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_CH_220319_F_contig_111501.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_CH_220319_F_contig_5190.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_20906.region001.gbk_region_1,C9502753,None,0.51,Yes (No MIBiG connection)
CHL22_LC_220316_F_contig_70802.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR18_RC180404_F_contig_3470.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
FEN_FE_F_NODE_1443_length_2299_cov_2.500446.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
HYD22_SB_221021_F_contig_46758.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
ARG19_BJ_190227_F_contig_489.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_CU_220402_F_contig_89012.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
HYD22_FR_221020_F_contig_15508.region001.gbk_region_1,C9502751,None,0.51,Yes (No MIBiG connection)
CHL22_CZ_220329_F_contig_17823.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_OA_220325_F_contig_77243.region001.gbk_region_1,C9502753,None,0.51,Yes (No MIBiG connection)
CHL22_CH_220319_F_contig_57057.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_CA_220323_F_contig_24444.region001.gbk_region_1,C9502753,None,0.51,Yes (No MIBiG connection)
CHL22_CR_220324_F_contig_11016.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_103337.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR17_TC170221_F_contig_1893.region001.gbk_region_1,C9502753,None,0.51,Yes (No MIBiG connection)
ARG19_IN_190223_S_contig_10718.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR17_FA170219_1_S_contig_35651.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_LN_220321_F_contig_35638.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_PJ_220330_F_contig_37485.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_CU_220402_F_contig_102730.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_CN_220327_F_contig_47803.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_LN_220321_F_contig_28878.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_CZ_220329_F_contig_35470.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_CA_220323_F_contig_173217.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_GB_220322_F_contig_22351.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_LN_220321_F_contig_2163.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CR19_SL_190717_S_contig_22.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
HYD22_CB_221018_F_contig_27172.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_CA_220323_F_contig_44157.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_LC_220316_F_contig_51017.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR17_BR170218_2_S_contig_16960.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR18_CV180410_F_contig_1763.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545384_k141_133346.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
HYD22_CB_221018_F_contig_6184.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR18_CL180409_F_contig_532.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_TT_220331_F_contig_10288.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR18_LE180416_S_contig_4460.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_EQ_220330_F_contig_37900.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
AEO22_OS_220830_F_contig_220.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
HYD22_SP_221019_F_contig_26343.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR17_BR170218_2_S_contig_3234.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_CZ_220329_F_contig_56669.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_CU_220402_F_contig_36003.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
AEO22_GV_220827_F_contig_51459.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_4875.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_141022.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
EPR_riftia_k141_543482.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CR18_LE180416_S_contig_5747.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_CC_220324_F_contig_54032.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_CA_220323_F_contig_148121.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_PJ_220330_F_contig_56406.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_CH_220319_F_contig_71169.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_GB_220322_F_contig_24802.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR18_LH180406_S_contig_11248.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545384_k141_409380.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_LC_220316_F_contig_18217.region001.gbk_region_1,C9502753,None,0.51,Yes (No MIBiG connection)
CHL22_CA_220323_F_contig_120290.region001.gbk_region_1,C9502753,None,0.51,Yes (No MIBiG connection)
AEO22_LB_220827_F_contig_13601.region001.gbk_region_1,C9502753,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545388_k141_1075761.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_LP_220401_F_contig_19911.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_OA_220325_F_contig_120594.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_CC_220324_F_contig_8097.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_GB_220322_F_contig_9209.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_LC_220316_F_contig_68549.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
AEO22_LB_220827_F_contig_81752.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_PJ_220330_F_contig_44925.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
HYD22_FC_221023_F_contig_13921.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
NR_230731_S_NODE_5145_length_6817_cov_0.868012.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
AEO22_GV_220827_F_contig_44589.region001.gbk_region_1,C9502752,None,0.51,Yes (No MIBiG connection)
FEN_GA_F_NODE_53_length_122156_cov_31.316508.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
AEO22_TC_220902_F_contig_1926.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_CN_220327_F_contig_57038.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_140006.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
NR_230731_F_NODE_18_length_177426_cov_8.261186.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
SJ_230730_F_NODE_40_length_113712_cov_79.310116.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545388_k141_605550.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CR18_LE180416_F_contig_46159.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR18_SC180411_F_contig_6433.region001.gbk_region_1,C9502752,None,0.51,Yes (No MIBiG connection)
CHL22_PR_220403_F_contig_32928.region001.gbk_region_1,C9502751,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545388_k141_622158.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_GB_220322_F_contig_19303.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR18_SC180411_F_contig_10389.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
AEO22_LB_220827_F_contig_6086.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_LN_220321_F_contig_17101.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_GB_220322_F_contig_21273.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_13833.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_RS_220319_F_contig_26258.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
TR_230731_S_NODE_15384_length_4894_cov_0.788127.region001.gbk_region_1,C9502751,None,0.51,Yes (No MIBiG connection)
CHL22_LR_220331_F_contig_54690.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
NR_230731_F_NODE_12034_length_4625_cov_0.956425.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_OA_220325_F_contig_14771.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_LC_220316_F_contig_108623.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_PJ_220330_F_contig_48644.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_LC_220316_F_contig_132459.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
FEN_GA_F_NODE_126_length_62928_cov_17.230465.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
AEO22_TC_220902_F_contig_5920.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_CA_220323_F_contig_190617.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
HYD22_SP_221019_F_contig_106.region001.gbk_region_1,C9502753,None,0.51,Yes (No MIBiG connection)
NR_230731_S_NODE_17292_length_2655_cov_5.449367.region001.gbk_region_1,C9502751,None,0.51,Yes (No MIBiG connection)
TR_230731_S_NODE_19757_length_3941_cov_12.493707.region001.gbk_region_1,C9502751,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545388_k141_2175493.region001.gbk_region_1,C9502753,None,0.51,Yes (No MIBiG connection)
CHL22_CH_220319_F_contig_71503.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CH20_SP_200306_S_contig_361.region001.gbk_region_1,C9502755,None,0.51,Yes (No MIBiG connection)
CHL22_LC_220316_F_contig_133441.region001.gbk_region_1,C9502753,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545388_k141_1971087.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
AEO22_BO_220829_F_contig_2708.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
TR_230731_F_NODE_6236_length_8421_cov_1.376899.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_LC_220316_F_contig_97359.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_CH_220319_F_contig_109289.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR19_LR_190628_S_contig_9786.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_LR_220331_F_contig_49835.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CR18_RC180404_S_contig_11770.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_LC_220316_F_contig_57174.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_LC_220316_F_contig_30892.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_TT_220331_F_contig_1438.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
TR_230731_S_NODE_20035_length_3892_cov_0.932005.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
TR_230731_F_NODE_20228_length_3401_cov_2.313989.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_CH_220319_F_contig_97090.region001.gbk_region_1,C9502751,None,0.51,Yes (No MIBiG connection)
CHL22_PR_220403_F_contig_26279.region001.gbk_region_1,C9502751,None,0.51,Yes (No MIBiG connection)
CHL22_CC_220324_F_contig_73504.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CR18_LH180406_S_contig_2.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_LN_220321_F_contig_37907.region001.gbk_region_1,C9502751,None,0.51,Yes (No MIBiG connection)
TR_230731_S_NODE_10157_length_6932_cov_2.477296.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_CH_220319_F_contig_114495.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
AEO22_BO_220829_F_contig_207.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
EPR_riftia_k141_332451.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
EPR_riftia_k141_120127.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_LN_220321_F_contig_1639.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
AEO22_BO_220829_F_contig_67289.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
AEO22_GV_220827_F_contig_4508.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_SR_220328_F_contig_31.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
AEO22_HO_220830_F_contig_26624.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_3049.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR19_LR_190628_S_contig_5112.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_OA_220325_F_contig_7475.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CR17_QN170220_S_contig_720.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR17_PG172224_S_contig_7708.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR18_CZ180409_F_contig_21240.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_IS_220328_F_contig_15203.region002.gbk_region_2,C9502751,None,0.51,Yes (No MIBiG connection)
NR_230731_F_NODE_24308_length_2911_cov_4.782328.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR18_RC180404_S_contig_18653.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR17_CY170214_S_contig_39644.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_GB_220322_F_contig_4500.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_CZ_220329_F_contig_4516.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
KJ_230721_F_NODE_741_length_67655_cov_2.294619.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_LC_220316_F_contig_111274.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_CZ_220329_F_contig_23800.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CR17_QN170220_S_contig_7409.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_83352.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR19_AC_190614_S_contig_195.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CR17_BR170218_1_S_contig_682.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_GB_220322_F_contig_7881.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
HYD22_CB_221018_F_contig_10241.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_CR_220324_F_contig_5143.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CR18_RC180404_S_contig_958.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_CR_220324_F_contig_37903.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_CR_220324_F_contig_32781.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_PJ_220330_F_contig_48045.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_CZ_220329_F_contig_28223.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_OA_220325_F_contig_46614.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_CC_220324_F_contig_10878.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_LC_220316_F_contig_101379.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_CC_220324_F_contig_86296.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_LP_220401_F_contig_63201.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CR19_BR2_190717_contig_309.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_CA_220323_F_contig_59740.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_OA_220325_F_contig_5243.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_CA_220323_F_contig_171628.region001.gbk_region_1,C9502753,None,0.51,Yes (No MIBiG connection)
HYD22_TA_221020_F_contig_16334.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_LC_220316_F_contig_137677.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
TR_230731_S_NODE_41604_length_2086_cov_0.863196.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
